mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>
51	51	202	202	0.0	1/2	1/2	Spanner	2/2	1	1	0												
51	51	202	202	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	532								
51	51	200	200	4.0	0	0	Chord	2/2	1	2	1		1	1	533								
51	51	200	200	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	534								
51	51	401/2	401/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	535								
51	51	201	201	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	536								
51	51	403/2	403/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	537								
51	51	202	202	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	538								
51	51	405/2	405/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	539								
51	51	203	203	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	540								
51	51	407/2	407/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	541								
52	52	205	205	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	542				45				
52	52	411/2	411/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	543				45				
52	52	206	206	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	544				45				
52	52	207	207	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	545				45				
52	52	206	206	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	546								
52	52	204	204	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	547								
52	52	409/2	409/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	548								
52	52	205	205	0.0	1/4	1/4	Spanner	2/2	2	1	0										13		
52	52	205	205	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	549						13		
52	52	411/2	411/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	550						13		
52	52	206	206	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	551						13		
52	52	413/2	413/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	552						13		
52	52	207	207	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	553						13		
52	52	415/2	415/2	0.0	7/8	7/8	Spanner	2/2	2	1	0												
52	52	415/2	415/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	554								
53	53	208	208	0.0	0	0	Spanner	2/2	1	1	0								45	7			
53	53	208	208	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	555				45	7			
53	53	210	210	0.0	1/2	1/2	Spanner	2/2	1	1	0												
53	53	210	210	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	556								
53	53	208	208	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	557								
53	53	209	209	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	558								
53	53	210	210	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	559								
53	53	208	208	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	560								
53	53	417/2	417/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	561								
53	53	209	209	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	562								
53	53	419/2	419/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	563								
53	53	210	210	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	564								
53	53	421/2	421/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	565								
53	53	211	211	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	566								
53	53	423/2	423/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	567								
54	54	212	212	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	568				46				
54	54	425/2	425/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	569				46				
54	54	213	213	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	570				46				
54	54	427/2	427/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	571				46				
54	54	214	214	0.0	1/2	1/2	Spanner	2/2	1	1	0								46		14		
54	54	214	214	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	572				46		14		
54	54	429/2	429/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	573				46		14		
54	54	215	215	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	574				46		14		
54	54	431/2	431/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	575				46		14		
54	54	213	213	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	576						14		
54	54	214	214	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	577						14		
54	54	212	212	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	578								
54	54	425/2	425/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	579								
54	54	213	213	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	580								
54	54	427/2	427/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	581								
54	54	214	214	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	582								
54	54	429/2	429/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	583								
54	54	215	215	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	584								
54	54	431/2	431/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	585								
55	55	216	216	0.0	0	0	Spanner	2/2	1	1	0								46				
55	55	216	216	0.0	0	0	Spanner	2/2	1	1	0								46		15		
55	55	216	216	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	586				46		15		
55	55	433/2	433/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	587				46		15		
55	55	217	217	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	588				46		15		
55	55	435/2	435/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	589				46		15		
55	55	218	218	0.0	1/2	1/2	Spanner	2/2	1	1	0												
55	55	218	218	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	590								
55	55	216	216	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	591								
55	55	217	217	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	592								
55	55	216	216	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	593								
55	55	433/2	433/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	594								
55	55	217	217	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	595								
55	55	435/2	435/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	596								
55	55	218	218	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	597								
55	55	437/2	437/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	598								
55	55	219	219	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	599								
55	55	439/2	439/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	600								
56	56	441/2	441/2	0.0	1/8	1/8	Spanner	2/2	1	1	0										16		
56	56	441/2	441/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	601				47		16		
56	56	221	221	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	602				47		16		
56	56	443/2	443/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	603				47		16		
56	56	222	222	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	604				47		16		
56	56	223	223	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	605				47		16		
56	56	447/2	447/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	606				47		16		
56	56	222	222	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	607						16		
56	56	220	220	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	608								
56	56	441/2	441/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	609								
56	56	221	221	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	610								
56	56	443/2	443/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	611								
56	56	222	222	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	612								
56	56	445/2	445/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	613								
56	56	223	223	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	614								
56	56	447/2	447/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	615								
57	57	224	224	0.0	0	0	Spanner	2/2	1	1	0								47				
57	57	224	224	0.0	0	0	Spanner	2/2	1	1	0								47	8			
57	57	224	224	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	616				47	8			
57	57	226	226	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	617					8			
57	57	224	224	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	618					8			
57	57	225	225	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	619					8			
57	57	226	226	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	620					8			
57	57	224	224	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	621								
57	57	449/2	449/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	622								
57	57	225	225	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	623								
57	57	451/2	451/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	624								
57	57	226	226	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	625								
57	57	453/2	453/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	626								
57	57	227	227	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	627								
57	57	455/2	455/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	628								
58	58	228	228	0.0	0	0	Spanner	2/2	1	1	0												
58	58	457/2	457/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	629								
58	58	459/2	459/2	0.0	3/8	3/8	Spanner	2/2	1	1	0										17		
58	58	459/2	459/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	630						17		
58	58	461/2	461/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	631						17		
58	58	463/2	463/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	632						17		
58	58	228	228	4.0	0	0	Chord	2/2	2	1	1		1	1	633								
58	58	228	228	1.0	0	0	Chord	2/2	2	2	1/4		1/4	1	634								
58	58	229	229	1.0	1/4	1/4	Chord	2/2	2	2	1/4		1/4	1	635								
58	58	230	230	1.0	1/2	1/2	Chord	2/2	2	2	1/4		1/4	1	636								
58	58	231	231	1.0	3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	637								
59	59	465/2	465/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	638						17		
59	59	467/2	467/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	639						17		
59	59	234	234	0.0	1/2	1/2	Spanner	2/2	1	1	0												
59	59	469/2	469/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	640								
59	59	471/2	471/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	641								
59	59	232	232	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	642								
59	59	233	233	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	643								
59	59	234	234	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	644								
60	60	236	236	0.0	0	0	Dynamic	2/2	1	1	0					mf							
60	60	473/2	473/2	0.0	1/8	1/8	Spanner	2/2	1	1	0										18		
60	60	473/2	473/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	645						18		
60	60	475/2	475/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	646						18		
60	60	477/2	477/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	647						18		
60	60	479/2	479/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	648						18		
60	60	236	236	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	649								
60	60	237	237	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	650								
60	60	475/2	475/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	651								
60	60	238	238	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	652								
60	60	239	239	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	653								
61	61	240	240	0.0	0	0	Spanner	2/2	1	1	0												
61	61	481/2	481/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	654								
61	61	483/2	483/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	655								
61	61	485/2	485/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	656								
61	61	487/2	487/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	657								
61	61	240	240	0.0	0	0	Spanner	2/2	2	1	0									9			
61	61	240	240	0.0	0	0	Chord	2/2	2	1	0	acciaccatura	1/8	1	658					9			
61	61	240	240	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	659				48	9			
61	61	242	242	0.0	1/2	1/2	Chord	2/2	2	1	0	acciaccatura	1/8	1	660					9			
61	61	242	242	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	661					9			
62	62	244	244	0.0	0	0	Dynamic	2/2	1	1	0					p							
62	62	489/2	489/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	662								
62	62	491/2	491/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	663								
62	62	493/2	493/2	0.0	5/8	5/8	Spanner	2/2	1	1	0										19		
62	62	493/2	493/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	664						19		
62	62	495/2	495/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	665						19		
62	62	244	244	0.0	0	0	Spanner	2/2	2	1	0												
62	62	244	244	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	666								
62	62	489/2	489/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	667								
62	62	245	245	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	668								
62	62	491/2	491/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	669								
62	62	246	246	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	670								
62	62	493/2	493/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	671								
62	62	247	247	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	672								
62	62	495/2	495/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	673								
62	62	244	244	4.0	0	0	Chord	2/2	2	2	1		1	1	674								
63	63	497/2	497/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	675						19		
63	63	499/2	499/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	676						19		
63	63	250	250	0.0	1/2	1/2	Spanner	2/2	1	1	0												
63	63	501/2	501/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	677								
63	63	503/2	503/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	678								
63	63	248	248	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	679								
63	63	497/2	497/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	680								
63	63	249	249	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	681								
63	63	499/2	499/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	682								
63	63	250	250	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	683								
64	64	252	252	0.0	0	0	Dynamic	2/2	1	1	0					mf							
64	64	505/2	505/2	0.0	1/8	1/8	Spanner	2/2	1	1	0										20		
64	64	505/2	505/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	684						20		
64	64	507/2	507/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	685						20		
64	64	509/2	509/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	686						20		
64	64	511/2	511/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	687						20		
64	64	252	252	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	688								
64	64	505/2	505/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	689								
64	64	253	253	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	690								
64	64	507/2	507/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	691								
64	64	254	254	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	692								
64	64	255	255	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	693								
64	64	511/2	511/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	694								
65	65	256	256	0.0	0	0	Spanner	2/2	1	1	0												
65	65	513/2	513/2	0.0	1/8	1/8	Spanner	2/2	1	1	0									10			
65	65	513/2	513/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	695					10			
65	65	515/2	515/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	696					10			
65	65	517/2	517/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	697					10			
65	65	519/2	519/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	698					10			
65	65	256	256	0.0	0	0	Chord	2/2	2	1	0	acciaccatura	1/8	1	699								
65	65	256	256	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	700		articAccentAbove		49				
65	65	258	258	0.0	1/2	1/2	Chord	2/2	2	1	0	acciaccatura	1/8	1	701								
65	65	258	258	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	702								
66	66	260	260	0.0	0	0	Dynamic	2/2	1	1	0					p							
66	66	260	260	0.0	0	0	Spanner	2/2	1	1	0												
66	66	261	261	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	703								
66	66	523/2	523/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	704								
66	66	262	262	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	705								
66	66	263	263	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	706								
66	66	521/2	521/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	707								
66	66	523/2	523/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	708								
66	66	525/2	525/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	709								
66	66	527/2	527/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	710								
66	66	260	260	4.0	0	0	Chord	2/2	2	1	1		1	1	711								
67	67	264	264	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	712		articAccentAbove		50				
67	67	266	266	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	713								
67	67	264	264	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	714								
67	67	529/2	529/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	715								
67	67	531/2	531/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	716								
67	67	533/2	533/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	717								
67	67	535/2	535/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	718								
67	67	264	264	0.0	0	0	Spanner	2/2	2	1	0										21		
67	67	264	264	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	719						21		
67	67	265	265	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	720						21		
67	67	531/2	531/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	721						21		
67	67	266	266	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	722						21		
67	67	267	267	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	723						21		
68	68	268	268	0.0	0	0	Spanner	2/2	1	1	0									11			
68	68	268	268	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	724					11			
68	68	537/2	537/2	1.0	1/8	1/8	Chord	2/2	1	1	1/4		1/4	1	725					11			
68	68	539/2	539/2	1.0	3/8	3/8	Chord	2/2	1	1	1/4		1/4	1	726					11			
68	68	541/2	541/2	1.0	5/8	5/8	Chord	2/2	1	1	1/4		1/4	1	727					11			
68	68	543/2	543/2	0.0	7/8	7/8	Spanner	2/2	1	1	0												
68	68	543/2	543/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	728								
68	68	268	268	0.0	0	0	Spanner	2/2	2	1	0												
68	68	268	268	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	729		articAccentAbove		51				
68	68	270	270	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	730								
69	69	273	273	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	731								
69	69	547/2	547/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	732								
69	69	274	274	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	733								
69	69	275	275	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	734								
69	69	545/2	545/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	735								
69	69	547/2	547/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	736								
69	69	549/2	549/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	737								
69	69	551/2	551/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	738								
69	69	272	272	4.0	0	0	Chord	2/2	2	1	1		1	1	739								
70	70	276	276	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	740		articAccentAbove		52				
70	70	278	278	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	741								
70	70	276	276	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	742								
70	70	553/2	553/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	743								
70	70	555/2	555/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	744								
70	70	557/2	557/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	745								
70	70	559/2	559/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	746								
70	70	276	276	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	747								
70	70	277	277	0.0	1/4	1/4	Spanner	2/2	2	1	0										22		
70	70	277	277	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	748						22		
70	70	555/2	555/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	749						22		
70	70	278	278	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	750						22		
70	70	279	279	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	751						22		
71	71	280	280	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	752								
71	71	561/2	561/2	0.0	1/8	1/8	Spanner	2/2	1	1	0									12			
71	71	561/2	561/2	1.0	1/8	1/8	Chord	2/2	1	1	1/4		1/4	1	753					12			
71	71	563/2	563/2	1.0	3/8	3/8	Chord	2/2	1	1	1/4		1/4	1	754					12			
71	71	565/2	565/2	1.0	5/8	5/8	Chord	2/2	1	1	1/4		1/4	1	755					12			
71	71	567/2	567/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	756					12			
71	71	280	280	0.0	0	0	Spanner	2/2	2	1	0												
71	71	280	280	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	757		articAccentAbove		53				
71	71	282	282	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	758								
72	72	284	284	0.0	0	0	StaffText	2/2	1	1	0							"<font size=""9""/><font face=""Times New Roman""/><i>cresc.</i>"					
72	72	284	284	0.0	0	0	Spanner	2/2	1	1	0												
72	72	284	284	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	759		articAccentAbove		54				
72	72	285	285	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	760								
72	72	569/2	569/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	761								
72	72	571/2	571/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	762								
72	72	573/2	573/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	763								
72	72	575/2	575/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	764								
72	72	284	284	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	765								
72	72	286	286	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	766		articAccentAbove		55				
72	72	287	287	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	767								
73	73	288	288	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	768		articAccentAbove		56				
73	73	289	289	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	769								
73	73	288	288	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	770								
73	73	577/2	577/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	771								
73	73	579/2	579/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	772								
73	73	581/2	581/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	773								
73	73	583/2	583/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	774								
73	73	288	288	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	775								
73	73	290	290	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	776		articAccentAbove		57				
73	73	291	291	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	777								
74	74	292	292	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	778		articAccentAbove		58				
74	74	293	293	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	779								
74	74	585/2	585/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	780								
74	74	587/2	587/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	781								
74	74	589/2	589/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	782								
74	74	591/2	591/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	783								
74	74	292	292	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	784								
74	74	294	294	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	785		articAccentAbove		59				
74	74	295	295	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	786								
75	75	296	296	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	787		articAccentAbove		60				
75	75	297	297	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	788								
75	75	593/2	593/2	1.0	1/8	1/8	Chord	2/2	1	2	1/4		1/4	1	789								
75	75	595/2	595/2	1.0	3/8	3/8	Chord	2/2	1	2	1/4		1/4	1	790								
75	75	597/2	597/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4		1/4	1	791								
75	75	599/2	599/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	792								
75	75	296	296	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	793								
